user_id,phone_number,is_active,accounts.mask,accounts.balances_current,accounts.COUNT(users),accounts.STD(users.phone_number),accounts.COUNT(transactions),accounts.MAX(transactions.amount),accounts.MEAN(transactions.amount),accounts.TIME_SINCE_LAST(transactions.date),accounts.COUNT(monthly_stats),accounts.MAX(monthly_stats.Entertainment),accounts.MAX(monthly_stats.Finance),accounts.MAX(monthly_stats.Fitness),accounts.MAX(monthly_stats.Food),accounts.MAX(monthly_stats.Food and Dining),accounts.MAX(monthly_stats.Friend Activities),accounts.MAX(monthly_stats.Gifts),accounts.MAX(monthly_stats.Groceries),accounts.MAX(monthly_stats.Hobbies),accounts.MAX(monthly_stats.Housing and Utilities),accounts.MAX(monthly_stats.Medical/Dental),accounts.MAX(monthly_stats.Other),accounts.MAX(monthly_stats.Personal Hygiene),accounts.MAX(monthly_stats.Shopping),accounts.MAX(monthly_stats.Subscriptions),accounts.MAX(monthly_stats.Transportation),accounts.MAX(monthly_stats.Travel),accounts.MAX(monthly_stats.avg_transaction_value),accounts.MAX(monthly_stats.total_spend),accounts.MAX(monthly_stats.total_transactions),accounts.MEAN(monthly_stats.Fitness),accounts.MEAN(monthly_stats.Food),accounts.MEAN(monthly_stats.Friend Activities),accounts.MEAN(monthly_stats.Gifts),accounts.MEAN(monthly_stats.Hobbies),accounts.MEAN(monthly_stats.Housing and Utilities),accounts.MEAN(monthly_stats.Medical/Dental),accounts.MEAN(monthly_stats.Personal Hygiene),accounts.MEAN(monthly_stats.Subscriptions),accounts.MEAN(monthly_stats.Transportation),accounts.MEAN(monthly_stats.Travel),accounts.MEAN(monthly_stats.avg_transaction_value),accounts.MEAN(monthly_stats.total_spend),accounts.STD(monthly_stats.Fitness),accounts.STD(monthly_stats.Housing and Utilities),accounts.STD(monthly_stats.Medical/Dental),accounts.STD(monthly_stats.Transportation),accounts.STD(monthly_stats.Travel),accounts.STD(monthly_stats.total_transactions),accounts.SUM(monthly_stats.Entertainment),accounts.SUM(monthly_stats.Food and Dining),accounts.SUM(monthly_stats.Groceries),accounts.SUM(monthly_stats.Housing and Utilities),accounts.SUM(monthly_stats.Medical/Dental),accounts.SUM(monthly_stats.Other),accounts.SUM(monthly_stats.Personal Hygiene),accounts.SUM(monthly_stats.Transportation),accounts.SUM(monthly_stats.Travel),accounts.SUM(monthly_stats.total_spend),accounts.TIME_SINCE_LAST(monthly_stats.month_start_date),accounts.COUNT(all_time_stats),accounts.STD(all_time_stats.avg_transactions_value),accounts.STD(all_time_stats.largest_transaction),accounts.STD(all_time_stats.total_transactions),account_id = 9930706642522650,account_id = 9917427141037396,account_id = 9900112423294341,account_id = 9860410258164577,account_id = 9854565050152785,account_id = 9794651047068781,account_id = 9749369644991904,account_id = 9742732280297836,account_id = 9650043164794435,account_id = 9625783251295911,account_id is unknown,accounts.name = JCB 16 digit,accounts.name = VISA 16 digit,accounts.name = Maestro,accounts.name = Mastercard,accounts.name = American Express,accounts.name = VISA 19 digit,accounts.name = Diners Club / Carte Blanche,accounts.name = VISA 13 digit,accounts.name = Plaid Saving,accounts.name = Plaid Mortgage,accounts.name is unknown,accounts.type = Checking,accounts.type = Savings,accounts.type = credit card credit,accounts.type = CHECKING,accounts.type = SAVINGS,accounts.type = checking depository,accounts.type = savings depository,accounts.type = mortgage loan,accounts.type = student loan,accounts.type = money market depository,accounts.type is unknown,accounts.currency_code = USD,accounts.currency_code = EUR,accounts.currency_code = GBP,accounts.currency_code = CAD,accounts.currency_code = SEK,accounts.currency_code = PLN,accounts.currency_code = NOK,accounts.currency_code = DKK,accounts.currency_code = CZK,accounts.currency_code is unknown,days_since_last,vel_1d,vel_7d,vel_30d,task_segment,top_category,top_merchant,primary_spending_trend,merchant_diversity,new_merchant_count,avg_amt_30d,count_30d
USR739hH,4933282968138,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR888gq,7054809784837,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,89.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,-57.7932,-480.0,0.0,0.0,0.0,0.6658328118479393,0.0,1.0408329997330663,0.0,48.0,25.0,0.0,0.0,0.0,0.0,72.0,0.0,-12000.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,7.0,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0
USR594QR,4216667254793,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,-4.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8056,-4.22,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.5,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0
USR724hb,4367319551305,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5616000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0
USR298fI,6798511841258,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,25,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,803.94,0.0,9.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,663.8864,0.0,0.49328828623162474,0.0,0.0,0.19999999999999998,0.0,1.562049935181331,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,5.0,7.0,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0
USR365gu,1322916038760,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5616000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0
USR896rm,2812411765984,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR577jk,8278085068498,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR331cF,6815666533409,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR163SC,5533415710362,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR899td,5514978481424,False,9001,6009.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR465ID,5659396217568,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR783VD,3036834039437,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR174bk,3384158571811,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,89.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,-57.7932,-480.0,0.0,0.0,0.0,0.6658328118479393,0.0,1.0408329997330663,0.0,48.0,25.0,0.0,0.0,0.0,0.0,72.0,0.0,-12000.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,7.0,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0
USR673Ud,8883106892330,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,-4.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8056,-4.22,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.5,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0
USR554bC,5245992998633,False,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5616000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0
USR530Nq,5545513044934,True,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,25,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,803.94,0.0,9.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,663.8864,0.0,0.49328828623162474,0.0,0.0,0.19999999999999998,0.0,1.562049935181331,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,5.0,7.0,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0
USR451il,7311935859758,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5616000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0
USR974tj,7990054845256,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR058Df,1852972550764,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR971rW,4007473021821,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR853pE,4043284303801,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR530od,2736368601171,True,9001,6009.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR797BB,512547459029,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR525OW,6388450289690,False,9999,5020.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0
USR017aL,5376523138876,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,89.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,-57.7932,-480.0,0.0,0.0,0.0,0.6658328118479393,0.0,1.0408329997330663,0.0,48.0,25.0,0.0,0.0,0.0,0.0,72.0,0.0,-12000.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,7.0,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0
USR087Jg,7779711084137,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,-4.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8056,-4.22,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.5,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0
USR116fM,9132381333331,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5616000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0
USR104pB,3155980279110,True,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,25,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,803.94,0.0,9.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,663.8864,0.0,0.49328828623162474,0.0,0.0,0.19999999999999998,0.0,1.562049935181331,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,5.0,7.0,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0
