user_id,forecast_month,n_months_history,segment,spend_forecast,spend_lower,spend_upper,spend_method,count_forecast,count_lower,count_upper,count_method,avg_amount_forecast,hist_avg_spend,hist_avg_count,last_month_spend,last_month_count,spend_pct_change_vs_hist,spend_direction,spend_vs_last_month_pct,confidence,top_category_forecasts,trend_summary,confidence_note,account_ids,primary_account_id,account_count,per_account_forecasts
USR832EJ,2025-01,21,Consistent Weekly,12421.6,0.0,36785.81,prophet,3,1,5,prophet,4140.53,7118.88,2.5,1058.89,3,74.5,increasing,1073.1,high,"{""Shopping"": {""forecast"": 34709.09, ""lower"": 27767.27, ""upper"": 41650.91, ""hist_avg"": 15969.29, ""data_points"": 8}, ""Housing and Utilities"": {""forecast"": 1097.22, ""lower"": 877.78, ""upper"": 1316.67, ""hist_avg"": 1907.83, ""data_points"": 5}, ""Fitness"": {""forecast"": 561.83, ""lower"": 449.46, ""upper"": 674.19, ""hist_avg"": 629.59, ""data_points"": 8}}",Your spending is forecast to increasing by 74% vs your historical average.,Based on 21 months of data using prophet.,[8489335112982257],8489335112982257,1,"[{""account_id"": 8489335112982257, ""account_name"": ""VISA 13 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 23933.26, ""spend_lower"": 19146.6, ""spend_upper"": 28719.91, ""hist_avg_spend"": 7118.88, ""n_months"": 21}]"
USR834PN,2024-10,20,Consistent Weekly,381.85,0.0,1969.62,prophet,2,0,3,prophet,190.93,690.21,2.1,385.2,2,-44.7,decreasing,-0.9,high,"{""Shopping"": {""forecast"": 2036.03, ""lower"": 1628.82, ""upper"": 2443.24, ""hist_avg"": 2993.27, ""data_points"": 2}, ""Travel"": {""forecast"": 951.47, ""lower"": 761.17, ""upper"": 1141.76, ""hist_avg"": 950.34, ""data_points"": 2}, ""Transportation"": {""forecast"": 446.95, ""lower"": 357.56, ""upper"": 536.35, ""hist_avg"": 308.56, ""data_points"": 4}}",Your spending is forecast to decreasing by 45% vs your historical average.,Based on 20 months of data using prophet.,[2052228805142634],2052228805142634,1,"[{""account_id"": 2052228805142634, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 224.73, ""spend_lower"": 179.79, ""spend_upper"": 269.68, ""hist_avg_spend"": 690.21, ""n_months"": 20}]"
USR840Fs,2025-02,21,Healthy Active User,665.33,0.0,1448.67,prophet,2,1,3,prophet,332.67,639.27,2.2,773.68,3,4.1,stable,-14.0,high,"{""Fitness"": {""forecast"": 673.3, ""lower"": 538.64, ""upper"": 807.96, ""hist_avg"": 397.0, ""data_points"": 8}, ""Housing and Utilities"": {""forecast"": 444.36, ""lower"": 355.49, ""upper"": 533.23, ""hist_avg"": 655.1, ""data_points"": 4}, ""Gifts"": {""forecast"": 319.9, ""lower"": 255.92, ""upper"": 383.88, ""hist_avg"": 405.84, ""data_points"": 5}}",Your spending is forecast to remain stable near your historical average of $639.,Based on 21 months of data using prophet.,[3884768043111287],3884768043111287,1,"[{""account_id"": 3884768043111287, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 618.22, ""spend_lower"": 494.57, ""spend_upper"": 741.86, ""hist_avg_spend"": 639.27, ""n_months"": 21}]"
USR840Il,2025-10,24,Single-Tasker,1000.0,1000.0,1000.0,prophet,1,1,1,prophet,1000.0,1000.0,1.0,1000.0,1,0.0,stable,0.0,high,"{""Finance"": {""forecast"": 1000.0, ""lower"": 800.0, ""upper"": 1200.0, ""hist_avg"": 1000.0, ""data_points"": 24}}",Your spending is forecast to remain stable near your historical average of $1000.,Based on 24 months of data using prophet.,[9457973740993925],9457973740993925,1,"[{""account_id"": 9457973740993925, ""account_name"": ""Plaid CD"", ""account_type"": ""cd depository"", ""currency_code"": ""USD"", ""spend_forecast"": 1000.0, ""spend_lower"": 800.0, ""spend_upper"": 1200.0, ""hist_avg_spend"": 1000.0, ""n_months"": 24}]"
USR841fP,2025-11,2,Single-Tasker,200.0,160.0,240.0,wma,1,1,1,wma,200.0,200.0,1.0,200.0,1,0.0,stable,0.0,low,"{""Other"": {""forecast"": 200.0, ""lower"": 160.0, ""upper"": 240.0, ""hist_avg"": 200.0, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $200.,Based on 2 months of data using wma. Treat as indicative only.,[7844477604262651],7844477604262651,1,"[{""account_id"": 7844477604262651, ""account_name"": ""Conto Deposito"", ""account_type"": ""SAVINGS"", ""currency_code"": ""EUR"", ""spend_forecast"": 200.0, ""spend_lower"": 160.0, ""spend_upper"": 240.0, ""hist_avg_spend"": 200.0, ""n_months"": 2}]"
USR843Yq,2025-01,21,Single-Tasker,560.51,0.0,1931.92,prophet,2,1,3,prophet,280.25,818.92,2.4,128.95,1,-31.6,decreasing,334.7,high,"{""Housing and Utilities"": {""forecast"": 922.84, ""lower"": 738.27, ""upper"": 1107.41, ""hist_avg"": 1353.2, ""data_points"": 4}, ""Medical/Dental"": {""forecast"": 646.8, ""lower"": 517.44, ""upper"": 776.15, ""hist_avg"": 690.95, ""data_points"": 6}, ""Gifts"": {""forecast"": 1251.53, ""lower"": 1001.23, ""upper"": 1501.84, ""hist_avg"": 881.96, ""data_points"": 3}}",Your spending is forecast to decreasing by 32% vs your historical average.,Based on 21 months of data using prophet.,[5296356624620250],5296356624620250,1,"[{""account_id"": 5296356624620250, ""account_name"": ""Mastercard"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 190.81, ""spend_lower"": 152.65, ""spend_upper"": 228.97, ""hist_avg_spend"": 818.92, ""n_months"": 21}]"
USR844Xx,2025-12,4,Low Activity/Trial,2036.24,0.0,4363.2,prophet,21,0,44,prophet,96.96,2135.14,24.5,24.32,2,-4.6,stable,8272.7,medium,"{""Other"": {""forecast"": 1788.82, ""lower"": 1431.06, ""upper"": 2146.59, ""hist_avg"": 1807.68, ""data_points"": 4}, ""Shopping"": {""forecast"": 313.8, ""lower"": 251.04, ""upper"": 376.55, ""hist_avg"": 262.35, ""data_points"": 3}, ""Housing and Utilities"": {""forecast"": 148.2, ""lower"": 118.56, ""upper"": 177.83, ""hist_avg"": 123.93, ""data_points"": 3}}",Your spending is forecast to remain stable near your historical average of $2135.,Based on 4 months of data using prophet.,[2823081132600016],2823081132600016,1,"[{""account_id"": 2823081132600016, ""account_name"": ""Checking account"", ""account_type"": ""CHECKING"", ""currency_code"": ""EUR"", ""spend_forecast"": 2097.19, ""spend_lower"": 1677.75, ""spend_upper"": 2516.62, ""hist_avg_spend"": 2135.14, ""n_months"": 4}]"
USR844Zm,2025-11,25,Single-Tasker,534.4,415.95,666.51,prophet,5,4,7,prophet,106.88,596.34,5.8,89.4,1,-10.4,decreasing,497.8,high,"{""Transportation"": {""forecast"": 512.78, ""lower"": 410.23, ""upper"": 615.34, ""hist_avg"": 511.73, ""data_points"": 24}, ""Groceries"": {""forecast"": 89.4, ""lower"": 71.52, ""upper"": 107.28, ""hist_avg"": 89.4, ""data_points"": 25}, ""Food and Dining"": {""forecast"": 16.33, ""lower"": 13.06, ""upper"": 19.6, ""hist_avg"": 16.33, ""data_points"": 24}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[3531198008211877],3531198008211877,1,"[{""account_id"": 3531198008211877, ""account_name"": ""Plaid Checking"", ""account_type"": ""checking depository"", ""currency_code"": ""USD"", ""spend_forecast"": 353.43, ""spend_lower"": 282.74, ""spend_upper"": 424.12, ""hist_avg_spend"": 596.34, ""n_months"": 25}]"
USR847Vu,2025-02,22,Single-Tasker,1026.13,0.0,3315.88,prophet,2,0,4,prophet,513.07,1227.59,2.3,49.47,1,-16.4,decreasing,1974.2,high,"{""Shopping"": {""forecast"": 2802.4, ""lower"": 2241.92, ""upper"": 3362.88, ""hist_avg"": 3132.13, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 1093.3, ""lower"": 874.64, ""upper"": 1311.96, ""hist_avg"": 1088.59, ""data_points"": 3}, ""Fitness"": {""forecast"": 334.79, ""lower"": 267.83, ""upper"": 401.75, ""hist_avg"": 657.2, ""data_points"": 4}}",Your spending is forecast to decreasing by 16% vs your historical average.,Based on 22 months of data using prophet.,[7397989264139357],7397989264139357,1,"[{""account_id"": 7397989264139357, ""account_name"": ""American Express"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 485.0, ""spend_lower"": 388.0, ""spend_upper"": 582.0, ""hist_avg_spend"": 1227.59, ""n_months"": 22}]"
USR847gv,2025-01,20,Single-Tasker,14809.84,0.0,45445.89,prophet,2,1,4,prophet,7404.92,6496.69,2.6,181.53,3,128.0,increasing,8058.3,high,"{""Shopping"": {""forecast"": 56977.53, ""lower"": 45582.03, ""upper"": 68373.04, ""hist_avg"": 38190.2, ""data_points"": 3}, ""Personal Hygiene"": {""forecast"": 1959.18, ""lower"": 1567.35, ""upper"": 2351.02, ""hist_avg"": 696.72, ""data_points"": 6}, ""Gifts"": {""forecast"": 609.99, ""lower"": 487.99, ""upper"": 731.99, ""hist_avg"": 446.74, ""data_points"": 8}}",Your spending is forecast to increasing by 128% vs your historical average.,Based on 20 months of data using prophet.,[8848874948850153],8848874948850153,1,"[{""account_id"": 8848874948850153, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 141.88, ""spend_lower"": 113.5, ""spend_upper"": 170.25, ""hist_avg_spend"": 6496.69, ""n_months"": 20}]"
USR848ei,2025-02,18,Single-Tasker,12403.19,0.0,27870.59,prophet,3,2,4,prophet,4134.4,3624.36,2.2,50.42,1,242.2,increasing,24499.7,high,"{""Shopping"": {""forecast"": 28683.32, ""lower"": 22946.65, ""upper"": 34419.98, ""hist_avg"": 14615.47, ""data_points"": 4}, ""Medical/Dental"": {""forecast"": 404.5, ""lower"": 323.6, ""upper"": 485.39, ""hist_avg"": 342.56, ""data_points"": 5}, ""Travel"": {""forecast"": 587.17, ""lower"": 469.73, ""upper"": 704.6, ""hist_avg"": 427.52, ""data_points"": 4}}",Your spending is forecast to increasing by 242% vs your historical average.,Based on 18 months of data using prophet.,[8812883282142222],8812883282142222,1,"[{""account_id"": 8812883282142222, ""account_name"": ""Maestro"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 19204.94, ""spend_lower"": 15363.95, ""spend_upper"": 23045.92, ""hist_avg_spend"": 3624.36, ""n_months"": 18}]"
USR862eI,2025-02,21,Single-Tasker,1157.11,0.0,11032.51,prophet,2,0,4,prophet,578.55,2880.93,2.7,180.11,1,-59.8,decreasing,542.4,high,"{""Shopping"": {""forecast"": 38659.88, ""lower"": 30927.9, ""upper"": 46391.86, ""hist_avg"": 38659.88, ""data_points"": 1}, ""Personal Hygiene"": {""forecast"": 2416.7, ""lower"": 1933.36, ""upper"": 2900.03, ""hist_avg"": 1371.88, ""data_points"": 6}, ""Housing and Utilities"": {""forecast"": 146.51, ""lower"": 117.21, ""upper"": 175.81, ""hist_avg"": 1096.73, ""data_points"": 5}}",Your spending is forecast to decreasing by 60% vs your historical average.,Based on 21 months of data using prophet.,[3209100814996365],3209100814996365,1,"[{""account_id"": 3209100814996365, ""account_name"": ""American Express"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 389.9, ""spend_lower"": 311.92, ""spend_upper"": 467.88, ""hist_avg_spend"": 2880.93, ""n_months"": 21}]"
USR866Vy,2025-02,21,Single-Tasker,0.0,0.0,21950.87,prophet,1,0,2,prophet,0.0,5592.14,2.0,7.13,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 2612.64, ""lower"": 2090.11, ""upper"": 3135.17, ""hist_avg"": 18554.53, ""data_points"": 6}, ""Medical/Dental"": {""forecast"": 299.87, ""lower"": 239.9, ""upper"": 359.85, ""hist_avg"": 380.01, ""data_points"": 4}, ""Fitness"": {""forecast"": 404.6, ""lower"": 323.68, ""upper"": 485.52, ""hist_avg"": 384.7, ""data_points"": 3}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 21 months of data using prophet.,[5680825864486263],5680825864486263,1,"[{""account_id"": 5680825864486263, ""account_name"": ""Maestro"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 938.11, ""spend_lower"": 750.49, ""spend_upper"": 1125.74, ""hist_avg_spend"": 5592.14, ""n_months"": 21}]"
USR869qe,2025-11,2,High-Intensity User,5897.42,4717.94,7076.91,wma,47,37,56,wma,125.48,7272.44,53.5,3147.4,33,-18.9,decreasing,87.4,low,"{""Finance"": {""forecast"": 3589.0, ""lower"": 2871.2, ""upper"": 4306.8, ""hist_avg"": 4329.5, ""data_points"": 2}, ""Transportation"": {""forecast"": 777.44, ""lower"": 621.95, ""upper"": 932.93, ""hist_avg"": 1082.66, ""data_points"": 2}, ""Shopping"": {""forecast"": 602.56, ""lower"": 482.05, ""upper"": 723.07, ""hist_avg"": 734.84, ""data_points"": 2}}",Your spending is forecast to decreasing by 19% vs your historical average.,Based on 2 months of data using wma. Treat as indicative only.,[6181856845425308],6181856845425308,1,"[{""account_id"": 6181856845425308, ""account_name"": ""Plaid Current Account"", ""account_type"": ""checking depository"", ""currency_code"": ""GBP"", ""spend_forecast"": 5897.42, ""spend_lower"": 4717.94, ""spend_upper"": 7076.91, ""hist_avg_spend"": 7272.44, ""n_months"": 2}]"
USR885po,2025-11,2,Single-Tasker,200.0,160.0,240.0,wma,1,1,1,wma,200.0,200.0,1.0,200.0,1,0.0,stable,0.0,low,"{""Finance"": {""forecast"": 200.0, ""lower"": 160.0, ""upper"": 240.0, ""hist_avg"": 200.0, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $200.,Based on 2 months of data using wma. Treat as indicative only.,[1222787317676291],1222787317676291,1,"[{""account_id"": 1222787317676291, ""account_name"": ""Savings Account"", ""account_type"": ""SAVINGS"", ""currency_code"": ""GBP"", ""spend_forecast"": 200.0, ""spend_lower"": 160.0, ""spend_upper"": 240.0, ""hist_avg_spend"": 200.0, ""n_months"": 2}]"
USR885xH,2025-02,23,Single-Tasker,411.94,0.0,1939.46,prophet,3,1,4,prophet,137.31,790.69,2.6,1297.38,2,-47.9,decreasing,-68.2,high,"{""Shopping"": {""forecast"": 3906.27, ""lower"": 3125.01, ""upper"": 4687.52, ""hist_avg"": 3041.12, ""data_points"": 2}, ""Housing and Utilities"": {""forecast"": 636.99, ""lower"": 509.59, ""upper"": 764.39, ""hist_avg"": 1130.79, ""data_points"": 3}, ""Medical/Dental"": {""forecast"": 284.59, ""lower"": 227.68, ""upper"": 341.51, ""hist_avg"": 279.98, ""data_points"": 7}}",Your spending is forecast to decreasing by 48% vs your historical average.,Based on 23 months of data using prophet.,[2004535086897448],2004535086897448,1,"[{""account_id"": 2004535086897448, ""account_name"": ""JCB 15 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 1034.73, ""spend_lower"": 827.79, ""spend_upper"": 1241.68, ""hist_avg_spend"": 790.69, ""n_months"": 23}]"
USR886vk,2025-02,23,Consistent Weekly,0.0,0.0,7220.36,prophet,3,1,4,prophet,0.0,2615.73,2.0,692.85,2,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 1039.02, ""lower"": 831.22, ""upper"": 1246.83, ""hist_avg"": 9199.98, ""data_points"": 5}, ""Fitness"": {""forecast"": 912.87, ""lower"": 730.29, ""upper"": 1095.44, ""hist_avg"": 1015.22, ""data_points"": 4}, ""Travel"": {""forecast"": 130.19, ""lower"": 104.15, ""upper"": 156.23, ""hist_avg"": 538.05, ""data_points"": 6}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 23 months of data using prophet.,[2476514669922009],2476514669922009,1,"[{""account_id"": 2476514669922009, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 635.71, ""spend_lower"": 508.56, ""spend_upper"": 762.85, ""hist_avg_spend"": 2615.73, ""n_months"": 23}]"
USR888CC,2025-11,25,Healthy Active User,3980.95,2439.98,5550.1,prophet,6,4,8,prophet,663.49,3990.72,5.8,500.0,1,-0.2,stable,696.2,high,"{""Finance"": {""forecast"": 2578.5, ""lower"": 2062.8, ""upper"": 3094.2, ""hist_avg"": 2690.61, ""data_points"": 23}, ""Fitness"": {""forecast"": 578.5, ""lower"": 462.8, ""upper"": 694.2, ""hist_avg"": 578.5, ""data_points"": 24}, ""Food and Dining"": {""forecast"": 500.0, ""lower"": 400.0, ""upper"": 600.0, ""hist_avg"": 521.74, ""data_points"": 23}}",Your spending is forecast to remain stable near your historical average of $3991.,Based on 25 months of data using prophet.,[5127039742533735],5127039742533735,1,"[{""account_id"": 5127039742533735, ""account_name"": ""Plaid Credit Card"", ""account_type"": ""credit card credit"", ""currency_code"": ""USD"", ""spend_forecast"": 2328.5, ""spend_lower"": 1862.8, ""spend_upper"": 2794.2, ""hist_avg_spend"": 3990.72, ""n_months"": 25}]"
USR888gq,2025-11,25,Single-Tasker,534.4,419.57,660.08,prophet,5,4,7,prophet,106.88,596.34,5.8,89.4,1,-10.4,decreasing,497.8,high,"{""Transportation"": {""forecast"": 512.78, ""lower"": 410.23, ""upper"": 615.34, ""hist_avg"": 511.73, ""data_points"": 24}, ""Groceries"": {""forecast"": 89.4, ""lower"": 71.52, ""upper"": 107.28, ""hist_avg"": 89.4, ""data_points"": 25}, ""Food and Dining"": {""forecast"": 16.33, ""lower"": 13.06, ""upper"": 19.6, ""hist_avg"": 16.33, ""data_points"": 24}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[3507827578780225],3507827578780225,1,"[{""account_id"": 3507827578780225, ""account_name"": ""Plaid Checking"", ""account_type"": ""checking depository"", ""currency_code"": ""USD"", ""spend_forecast"": 353.43, ""spend_lower"": 282.74, ""spend_upper"": 424.12, ""hist_avg_spend"": 596.34, ""n_months"": 25}]"
USR895fU,2025-02,21,Consistent Weekly,28678.02,0.0,114898.3,prophet,2,0,3,prophet,14339.01,18225.38,2.1,183.46,2,57.4,increasing,15531.8,high,"{""Shopping"": {""forecast"": 132455.24, ""lower"": 105964.19, ""upper"": 158946.29, ""hist_avg"": 123946.92, ""data_points"": 3}, ""Housing and Utilities"": {""forecast"": 4243.23, ""lower"": 3394.58, ""upper"": 5091.88, ""hist_avg"": 4243.23, ""data_points"": 1}, ""Fitness"": {""forecast"": 338.12, ""lower"": 270.5, ""upper"": 405.74, ""hist_avg"": 595.9, ""data_points"": 4}}",Your spending is forecast to increasing by 57% vs your historical average.,Based on 21 months of data using prophet.,[2676493542007193],2676493542007193,1,"[{""account_id"": 2676493542007193, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 142.26, ""spend_lower"": 113.81, ""spend_upper"": 170.71, ""hist_avg_spend"": 18225.38, ""n_months"": 21}]"
USR896kh,2025-02,22,Single-Tasker,557.82,0.0,1387.46,prophet,2,1,4,prophet,278.91,543.37,2.2,80.1,1,2.7,stable,596.4,high,"{""Gifts"": {""forecast"": 847.9, ""lower"": 678.32, ""upper"": 1017.48, ""hist_avg"": 997.35, ""data_points"": 3}, ""Friend Activities"": {""forecast"": 340.88, ""lower"": 272.7, ""upper"": 409.05, ""hist_avg"": 388.09, ""data_points"": 5}, ""Fitness"": {""forecast"": 416.0, ""lower"": 332.8, ""upper"": 499.2, ""hist_avg"": 432.6, ""data_points"": 4}}",Your spending is forecast to remain stable near your historical average of $543.,Based on 22 months of data using prophet.,[7352397003984129],7352397003984129,1,"[{""account_id"": 7352397003984129, ""account_name"": ""Diners Club / Carte Blanche"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 514.63, ""spend_lower"": 411.71, ""spend_upper"": 617.56, ""hist_avg_spend"": 543.37, ""n_months"": 22}]"
USR900TT,2025-11,2,Single-Tasker,230.0,184.0,276.0,wma,1,1,1,wma,230.0,230.0,1.0,230.0,1,0.0,stable,0.0,low,"{""Other"": {""forecast"": 230.0, ""lower"": 184.0, ""upper"": 276.0, ""hist_avg"": 230.0, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $230.,Based on 2 months of data using wma. Treat as indicative only.,[3245077093990702],3245077093990702,1,"[{""account_id"": 3245077093990702, ""account_name"": ""Spaarrekening"", ""account_type"": ""SAVINGS"", ""currency_code"": ""EUR"", ""spend_forecast"": 230.0, ""spend_lower"": 184.0, ""spend_upper"": 276.0, ""hist_avg_spend"": 230.0, ""n_months"": 2}]"
USR901Hl,2025-02,18,Single-Tasker,15983.68,0.0,79347.32,prophet,2,1,4,prophet,7991.84,13033.09,2.7,86.41,1,22.6,increasing,18397.5,high,"{""Shopping"": {""forecast"": 37001.79, ""lower"": 29601.43, ""upper"": 44402.15, ""hist_avg"": 73729.94, ""data_points"": 3}, ""Housing and Utilities"": {""forecast"": 1534.27, ""lower"": 1227.42, ""upper"": 1841.13, ""hist_avg"": 1168.21, ""data_points"": 4}, ""Travel"": {""forecast"": 570.61, ""lower"": 456.48, ""upper"": 684.73, ""hist_avg"": 397.98, ""data_points"": 9}}",Your spending is forecast to increasing by 23% vs your historical average.,Based on 18 months of data using prophet.,[3251441215462121],3251441215462121,1,"[{""account_id"": 3251441215462121, ""account_name"": ""American Express"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 293.06, ""spend_lower"": 234.45, ""spend_upper"": 351.67, ""hist_avg_spend"": 13033.09, ""n_months"": 18}]"
USR907oy,2025-11,25,Healthy Active User,3980.95,2412.37,5667.27,prophet,6,4,8,prophet,663.49,3990.72,5.8,500.0,1,-0.2,stable,696.2,high,"{""Finance"": {""forecast"": 2578.5, ""lower"": 2062.8, ""upper"": 3094.2, ""hist_avg"": 2690.61, ""data_points"": 23}, ""Fitness"": {""forecast"": 578.5, ""lower"": 462.8, ""upper"": 694.2, ""hist_avg"": 578.5, ""data_points"": 24}, ""Food and Dining"": {""forecast"": 500.0, ""lower"": 400.0, ""upper"": 600.0, ""hist_avg"": 521.74, ""data_points"": 23}}",Your spending is forecast to remain stable near your historical average of $3991.,Based on 25 months of data using prophet.,[6162147641954332],6162147641954332,1,"[{""account_id"": 6162147641954332, ""account_name"": ""Plaid Credit Card"", ""account_type"": ""credit card credit"", ""currency_code"": ""CAD"", ""spend_forecast"": 2328.5, ""spend_lower"": 1862.8, ""spend_upper"": 2794.2, ""hist_avg_spend"": 3990.72, ""n_months"": 25}]"
USR914Gc,2025-01,19,Healthy Active User,18224.72,0.0,41586.94,prophet,3,0,6,prophet,6074.91,5307.08,2.7,88632.55,3,243.4,increasing,-79.4,high,"{""Shopping"": {""forecast"": 44224.47, ""lower"": 35379.57, ""upper"": 53069.36, ""hist_avg"": 23410.29, ""data_points"": 4}, ""Medical/Dental"": {""forecast"": 317.86, ""lower"": 254.29, ""upper"": 381.43, ""hist_avg"": 260.44, ""data_points"": 6}, ""Personal Hygiene"": {""forecast"": 772.7, ""lower"": 618.16, ""upper"": 927.24, ""hist_avg"": 584.72, ""data_points"": 2}}",Your spending is forecast to increasing by 243% vs your historical average.,Based on 19 months of data using prophet.,[4820686598468822],4820686598468822,1,"[{""account_id"": 4820686598468822, ""account_name"": ""JCB 15 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 44702.67, ""spend_lower"": 35762.13, ""spend_upper"": 53643.2, ""hist_avg_spend"": 5307.08, ""n_months"": 19}]"
USR925Mf,2025-02,19,Consistent Weekly,1268.6,0.0,2555.05,prophet,3,1,4,prophet,422.87,893.53,2.1,3701.15,2,42.0,increasing,-65.7,high,"{""Shopping"": {""forecast"": 2141.36, ""lower"": 1713.08, ""upper"": 2569.63, ""hist_avg"": 1273.34, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 584.42, ""lower"": 467.53, ""upper"": 701.3, ""hist_avg"": 1224.38, ""data_points"": 4}, ""Fitness"": {""forecast"": 581.25, ""lower"": 465.0, ""upper"": 697.5, ""hist_avg"": 709.66, ""data_points"": 4}}",Your spending is forecast to increasing by 42% vs your historical average.,Based on 19 months of data using prophet.,[3635020399572580],3635020399572580,1,"[{""account_id"": 3635020399572580, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 2362.2, ""spend_lower"": 1889.76, ""spend_upper"": 2834.64, ""hist_avg_spend"": 893.53, ""n_months"": 19}]"
USR926eP,2025-11,25,Single-Tasker,25.25,19.27,30.81,prophet,2,2,2,prophet,12.62,28.22,2.0,4.22,1,-10.5,decreasing,498.3,high,"{""Finance"": {""forecast"": 16.72, ""lower"": 13.38, ""upper"": 20.06, ""hist_avg"": 28.22, ""data_points"": 25}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[4445817876412457],4445817876412457,1,"[{""account_id"": 4445817876412457, ""account_name"": ""Plaid Saving"", ""account_type"": ""savings depository"", ""currency_code"": ""USD"", ""spend_forecast"": 16.72, ""spend_lower"": 13.38, ""spend_upper"": 20.06, ""hist_avg_spend"": 28.22, ""n_months"": 25}]"
USR926hk,2025-02,23,Consistent Weekly,1021.48,0.0,2985.3,prophet,2,1,3,prophet,510.74,1060.9,2.2,4183.38,1,-3.7,stable,-75.6,high,"{""Shopping"": {""forecast"": 2563.44, ""lower"": 2050.76, ""upper"": 3076.13, ""hist_avg"": 2252.01, ""data_points"": 6}, ""Fitness"": {""forecast"": 659.13, ""lower"": 527.31, ""upper"": 790.96, ""hist_avg"": 990.46, ""data_points"": 5}, ""Medical/Dental"": {""forecast"": 552.91, ""lower"": 442.33, ""upper"": 663.49, ""hist_avg"": 481.03, ""data_points"": 3}}",Your spending is forecast to remain stable near your historical average of $1061.,Based on 23 months of data using prophet.,[1433655511455988],1433655511455988,1,"[{""account_id"": 1433655511455988, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 2296.88, ""spend_lower"": 1837.5, ""spend_upper"": 2756.26, ""hist_avg_spend"": 1060.9, ""n_months"": 23}]"
USR932HS,2025-02,22,Single-Tasker,0.0,0.0,46861.33,prophet,3,1,4,prophet,0.0,10202.6,2.5,151.74,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 346.94, ""lower"": 277.55, ""upper"": 416.32, ""hist_avg"": 48463.82, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 3083.99, ""lower"": 2467.19, ""upper"": 3700.79, ""hist_avg"": 3989.41, ""data_points"": 6}, ""Travel"": {""forecast"": 871.79, ""lower"": 697.43, ""upper"": 1046.14, ""hist_avg"": 748.07, ""data_points"": 3}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[6582803682722698],6582803682722698,1,"[{""account_id"": 6582803682722698, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 905.59, ""spend_lower"": 724.47, ""spend_upper"": 1086.71, ""hist_avg_spend"": 10202.6, ""n_months"": 22}]"
