user_id,phone_number,is_active,accounts.mask,accounts.balances_current,accounts.COUNT(users),accounts.STD(users.phone_number),accounts.COUNT(transactions),accounts.MAX(transactions.amount),accounts.MEAN(transactions.amount),accounts.TIME_SINCE_LAST(transactions.date),account_id = 9930706642522650,account_id = 9917427141037396,account_id = 9900112423294341,account_id = 9860410258164577,account_id = 9854565050152785,account_id = 9794651047068781,account_id = 9749369644991904,account_id = 9742732280297836,account_id = 9650043164794435,account_id = 9625783251295911,account_id is unknown,accounts.name = JCB 16 digit,accounts.name = VISA 16 digit,accounts.name = Maestro,accounts.name = Mastercard,accounts.name = American Express,accounts.name = VISA 19 digit,accounts.name = Diners Club / Carte Blanche,accounts.name = VISA 13 digit,accounts.name = Plaid Saving,accounts.name = Plaid Mortgage,accounts.name is unknown,accounts.type = Checking,accounts.type = Savings,accounts.type = credit card credit,accounts.type = CHECKING,accounts.type = SAVINGS,accounts.type = checking depository,accounts.type = savings depository,accounts.type = mortgage loan,accounts.type = student loan,accounts.type = money market depository,accounts.type is unknown,accounts.currency_code = USD,accounts.currency_code = EUR,accounts.currency_code = GBP,accounts.currency_code = CAD,accounts.currency_code = SEK,accounts.currency_code = PLN,accounts.currency_code = NOK,accounts.currency_code = DKK,accounts.currency_code = CZK,accounts.currency_code is unknown,days_since_last,vel_1d,vel_7d,vel_30d,task_segment,top_category,top_merchant,primary_spending_trend,merchant_diversity,new_merchant_count,avg_amt_30d,count_30d,account_ids,primary_account_id,account_count
USR710BJ,6273777417045,True,1376,1464.19,1,0.0,42,295387.25,7181.775,27302400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,In-store,Surging in Travel,0.07,3.0,449.28999999999996,3.0,[6000980453109455],6000980453109455,1
USR964lF,1551669068041,True,7707,2503.87,1,0.0,57,7154.32,466.36982456140356,27475200.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,6,Single-Tasker,Housing and Utilities,Online,Surging in Shopping,0.05,3.0,1319.7966666666666,6.0,[8415044179987075],8415044179987075,1
USR901Hl,6419149024943,True,1701,2502.25,1,0.0,48,214910.5,4887.409166666666,25747200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,Online,Surging in Gifts,0.06,3.0,128.33666666666667,3.0,[3251441215462121],3251441215462121,1
USR157Ok,2831213671816,True,3501,380.72,1,0.0,56,58087.43,1199.4517857142857,25660800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Shopping,Online,Surging in Food,0.05,3.0,8.16,1.0,[2171207643186722],2171207643186722,1
USR640RH,5268734333789,False,6603,9467.61,1,0.0,59,206258.18,5347.913898305084,26697600.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,2,3,Consistent Weekly,Shopping,Mobile App,Surging in Housing and Utilities,0.05,3.0,983.7366666666667,3.0,[1570228056750408],1570228056750408,1
USR953VW,4400054964942,True,6709,984.57,1,0.0,45,94257.77,3147.306888888889,25833600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,In-store,Surging in Friend Activities,0.07,3.0,247.445,2.0,[5730630380168543],5730630380168543,1
USR155Ld,9115476116656,False,9632,6003.62,1,0.0,43,160789.58,5003.338837209302,25920000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,4,Consistent Weekly,Shopping,Mobile App,Surging in Housing and Utilities,0.07,3.0,11534.872500000001,4.0,[9794651047068781],9794651047068781,1
USR979Po,7092186945900,False,1463,1827.89,1,0.0,44,1474.42,247.37727272727273,29203200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Fitness,Mobile App,Surging in Gifts,0.07,3.0,869.96,2.0,[8642594610423557],8642594610423557,1
USR977PC,3733406693006,False,575,6549.5,1,0.0,39,153334.39,4105.607692307693,26352000.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,In-store,Surging in Personal Hygiene,0.08,3.0,20.466666666666665,3.0,[9363704747859931],9363704747859931,1
USR985cj,5032747556218,True,2296,8477.95,1,0.0,63,202656.54,5432.480317460318,28339200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,In-store,Surging in Personal Hygiene,0.05,3.0,701.8466666666667,3.0,[3915401555195700],3915401555195700,1
USR548Uw,1806054439039,True,3009,1546.46,1,0.0,53,175084.14,3561.9613207547172,27734400.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Mobile App,Surging in Travel,0.06,3.0,592.735,2.0,[5565304123593433],5565304123593433,1
USR321bf,6721983544594,True,7242,3529.41,1,0.0,38,4923.62,667.7278947368421,27561600.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Housing and Utilities,Mobile App,Surging in Gifts,0.08,3.0,294.08,2.0,[53529485970047],53529485970047,1
USR329IV,2842738680735,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.03,5.0,-41.87714285714286,7.0,[8329462018937927],8329462018937927,1
USR470Uv,5967657552540,False,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[7533070098837544],7533070098837544,1
USR557Nb,6562150177538,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[2684042369620013],2684042369620013,1
USR888CC,4875500066340,True,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[5127039742533735],5127039742533735,1
USR101Ec,1982621273086,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[354977089704960],354977089704960,1
USR277yT,4684120960357,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2688976264342716],2688976264342716,1
USR890mz,9699602347979,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1713682000630580],1713682000630580,1
USR346Lq,9643513664113,False,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1226830501098187],1226830501098187,1
USR587Gv,9651708418402,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9247735721127157],9247735721127157,1
USR542bK,304376939673,True,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9415501525360974],9415501525360974,1
USR037Lk,5958845175426,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9172062937718400],9172062937718400,1
USR076aO,1344098410292,False,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7504294204576727],7504294204576727,1
USR542rd,4731038705026,False,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0,[5335839823532000],5335839823532000,1
USR628FF,3898327698604,False,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[6866188988230377],6866188988230377,1
USR981sU,4370141591488,False,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[5300673133886394],5300673133886394,1
USR138nO,7910358566063,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[8779921639369214],8779921639369214,1
USR352dx,1740713943203,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[7701331840682174],7701331840682174,1
USR465JE,4063841974321,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[3220460875328937],3220460875328937,1
USR637Ps,3483621310856,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[3839065158656776],3839065158656776,1
USR958Ub,427023141936,False,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5660503857241281],5660503857241281,1
USR432HO,3775026944616,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[910457921111197],910457921111197,1
USR600iP,8198534602464,False,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7410813586801292],7410813586801292,1
USR702jw,622602220212,True,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[6167265296671113],6167265296671113,1
USR967NT,182781544309,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2211850452351905],2211850452351905,1
USR761gu,5428375128692,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0,[5019787361317249],5019787361317249,1
USR940yP,3082559940169,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[9327060056983853],9327060056983853,1
USR721Sq,1285440884385,False,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[6303715070748633],6303715070748633,1
USR051Ap,8361371614262,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[756028260670192],756028260670192,1
USR525bL,6062908082740,False,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[7408292713444684],7408292713444684,1
USR981TN,2061405566427,True,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[8969927450614649],8969927450614649,1
USR375UA,6831400941164,False,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2749694207254219],2749694207254219,1
USR668BV,9490856229272,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5198809326291652],5198809326291652,1
USR056dz,2022242950498,True,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5617546409845686],5617546409845686,1
USR678Jt,4341875475828,True,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1564190870472144],1564190870472144,1
USR745Bz,9142922258411,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7737622806933532],7737622806933532,1
USR625kR,4186400864319,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[3523565724426433],3523565724426433,1
USR398kh,3728299031659,False,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0,[1738673592492369],1738673592492369,1
USR986Sg,1175571646944,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[2228591593790193],2228591593790193,1
USR272FG,1830566866224,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[5910752159066693],5910752159066693,1
USR907oy,8591113685321,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[6162147641954332],6162147641954332,1
USR678LY,9209200028266,False,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[832068608857768],832068608857768,1
USR626bp,1241568407581,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9597173000207414],9597173000207414,1
USR030tI,7128299886189,False,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5625862511743879],5625862511743879,1
USR703hK,1521752035038,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[3726214598288731],3726214598288731,1
USR401gL,5606778695787,True,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[215253618305302],215253618305302,1
USR277dW,2447159984110,False,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9369893668505940],9369893668505940,1
USR514qc,4305206182630,True,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2063414878712931],2063414878712931,1
USR259ou,6402341966303,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[8485808463381494],8485808463381494,1
USR340wo,5500868847091,True,0,110.0,1,0.0,107,1400.0,38.73710280373832,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,5,22,107,High-Intensity User,Finance,Unknown Merchant,Surging in Transportation,0.77,82.0,38.73710280373832,107.0,[1198953315766337],1198953315766337,1
USR471zI,7743801879521,False,1111,210.0,1,0.0,1,-4.22,-4.22,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,1.0,1.0,-4.22,1.0,[3822805229673985],3822805229673985,1
USR514Mj,3157880672573,True,2222,1205.0,1,0.0,1,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,1.0,1.0,1000.0,1.0,[7019266951689704],7019266951689704,1
USR486wN,5185180968212,False,3333,410.0,1,0.0,7,2078.5,589.7857142857143,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.71,5.0,589.7857142857143,7.0,[3078405587064632],3078405587064632,1
USR707cn,8694533175044,True,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7989562485424445],7989562485424445,1
USR229Pm,8639884810245,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[4336935723507081],4336935723507081,1
USR844Zm,6565138625449,False,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.03,5.0,-41.87714285714286,7.0,[3531198008211877],3531198008211877,1
