user_id,iso_flag,lof_flag,is_anomaly,iso_score,lof_score,anomaly_score,severity,vel_1d,vel_7d,vel_30d,count_30d,accounts.COUNT(transactions),avg_amt_30d,accounts.MEAN(transactions.amount),accounts.MAX(transactions.amount),accounts.balances_current,days_since_last,accounts.TIME_SINCE_LAST(transactions.date),merchant_diversity,new_merchant_count,task_segment,top_category,top_merchant,primary_spending_trend,account_ids,primary_account_id,account_count
USR679Eq,False,False,False,10.32,0.26,5.29,Normal,0,0,0,0.0,0,0.0,0.0,0.0,6009.0,0,0.0,0.0,0.0,Low Activity/Trial,,,No Data,[2554609614776567],2554609614776567,1
USR163rM,False,False,False,12.42,18.46,15.44,Normal,0,0,0,0.0,0,0.0,0.0,0.0,12060.0,0,0.0,0.0,0.0,Low Activity/Trial,,,No Data,[6928530045843619],6928530045843619,1
USR857OT,False,False,False,9.95,0.26,5.1,Normal,0,0,0,0.0,0,0.0,0.0,0.0,5020.0,0,0.0,0.0,0.0,Low Activity/Trial,,,No Data,[4981598812761515],4981598812761515,1
USR398Px,True,True,True,89.39,19.71,54.55,Medium,3,5,45,45.0,1798,0.950444444444444,-11.31976640711902,400.0,3325.67,0,0.0,0.25,451.0,Healthy Active User,Shopping,ATM TRALEE   B,Surging in Finance,[5444480661467789],5444480661467789,1
USR149Et,True,False,False,100.0,7.14,53.57,Normal,8,26,58,58.0,708,-33.67120689655172,-7.1894067796610175,457.85,5937.15,0,31881600.0,0.3,209.0,High-Intensity User,Shopping,ATM CASTLE ST 2,Surging in Shopping,[1383380953513078],1383380953513078,1
USR342cz,True,False,False,96.33,7.97,52.15,Normal,8,20,66,66.0,800,-4.434393939393939,-15.467,500.0,6396.63,0,432000.0,0.35,278.0,High-Intensity User,Shopping,ATM CASTLE ST 1,Surging in Finance,[3825238525925817],3825238525925817,1
USR739UP,True,False,False,93.42,14.8,54.11,Normal,2,30,56,56.0,2935,-0.6044642857142867,0.0063373083475298,3154.75,1556.0,0,172800.0,0.1,279.0,High-Intensity User,Personal Hygiene,Google Pay top-up by *8806,Surging in Finance,[4556349551117200],4556349551117200,1
USR354Rs,True,True,True,72.33,21.76,47.05,Medium,3,3,3,3.0,3,1016.6666666666666,1016.6666666666666,3000.0,4050.0,0,66096000.0,1.0,3.0,Healthy Active User,Other,Transaction 3,Surging in Other,[86517230141686],86517230141686,1
USR698Qr,False,False,False,41.82,6.07,23.94,Normal,2,11,44,44.0,98,2.0306818181818227,-0.3388775510204059,1887.03,4549.34,0,345600.0,0.34,33.0,Low Activity/Trial,Other,Palk,Surging in Shopping,[6110863183815734],6110863183815734,1
USR992ZI,False,False,False,34.69,0.46,17.57,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.0,0,2246400.0,1.0,2.0,Single-Tasker,Other,Saastud Ülekanne,Surging in Other,[6919845120865469],6919845120865469,1
USR352pI,False,False,False,16.98,11.63,14.31,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.03,0,2246400.0,0.5,1.0,Single-Tasker,Other,Ubertrag,Surging in Other,[2056328946936910],2056328946936910,1
USR227ai,False,False,False,38.05,6.19,22.12,Normal,2,12,46,46.0,98,-0.3215217391304364,-1.673877551020411,1887.03,1663.78,0,345600.0,0.32,31.0,Low Activity/Trial,Finance,Salary,Surging in Groceries,[1569588704562906],1569588704562906,1
USR086qQ,False,False,False,16.82,11.63,14.23,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.0,0,2246400.0,0.5,1.0,Single-Tasker,Other,Virement,Surging in Other,[7658419913220552],7658419913220552,1
USR592MJ,False,False,False,42.22,6.26,24.24,Normal,2,12,47,47.0,98,-1.0561702127659571,-2.082244897959185,1887.03,1929.03,0,345600.0,0.34,33.0,Low Activity/Trial,Other,Salaire,Surging in Shopping,[4193736670373485],4193736670373485,1
USR163vx,False,False,False,44.84,0.55,22.69,Normal,1,1,1,1.0,1,-256.67,-256.67,-256.67,100.02,0,1209600.0,1.0,1.0,Single-Tasker,Other,Example 1,Surging in Other,[6370169824298612],6370169824298612,1
USR970wx,True,True,True,54.74,100.0,77.37,High,0,0,0,0.0,0,0.0,0.0,0.0,250000.0,0,0.0,0.0,0.0,Low Activity/Trial,,,No Data,[8398231875259772],8398231875259772,1
USR000Ux,True,False,False,53.59,5.76,29.68,Normal,1,1,2,2.0,2,2000.0,2000.0,2000.0,130837.0,0,2246400.0,1.0,2.0,Single-Tasker,Other,Overforing,Surging in Other,[3735199680059000],3735199680059000,1
USR149vb,True,False,False,74.35,4.91,39.63,Normal,2,12,46,46.0,98,-4.832608695652191,-19.01632653061227,18870.3,227083.2,0,345600.0,0.37,36.0,Low Activity/Trial,Other,Lon,Surging in Entertainment,[4343996146245764],4343996146245764,1
USR208yg,False,False,False,38.7,6.19,22.45,Normal,2,12,46,46.0,98,-0.3215217391304364,-1.6412244897959187,1887.03,1172.78,0,345600.0,0.32,31.0,Low Activity/Trial,Finance,Salary,Surging in Shopping,[9558846592264302],9558846592264302,1
USR463UE,False,False,False,16.82,11.63,14.23,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.0,0,2246400.0,0.5,1.0,Single-Tasker,Shopping,Tilisiirto,Surging in Shopping,[8565222433079516],8565222433079516,1
USR980UY,False,True,False,33.8,31.76,32.78,Normal,1,2,6,6.0,100,533.4416666666667,608.3853,3210.0,80255.52,0,432000.0,0.02,2.0,Consistent Weekly,Finance,Salary,Surging in Food and Dining,[8659550460875009],8659550460875009,1
USR673YB,False,False,False,16.82,11.63,14.23,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.0,0,2246400.0,0.5,1.0,Single-Tasker,Finance,Savings Transfer,Surging in Finance,[5459887537647042],5459887537647042,1
USR829qO,False,False,False,39.22,6.19,22.71,Normal,2,12,46,46.0,98,-0.5345652173913136,-1.9618367346938763,1887.03,2321.2000000000003,0,345600.0,0.32,31.0,Low Activity/Trial,Finance,Salary,Surging in Housing and Utilities,[8363286485793800],8363286485793800,1
USR989QU,False,False,False,19.53,11.67,15.6,Normal,1,1,2,2.0,2,230.0,230.0,230.0,14950.0,0,2246400.0,0.5,1.0,Single-Tasker,Other,Krajumu Parskaitijums,Surging in Other,[4838046973323902],4838046973323902,1
USR844Xx,False,False,False,41.65,6.04,23.84,Normal,2,11,44,44.0,98,2.157499999999994,-0.6911224489795946,2111.95,4761.33,0,345600.0,0.31,30.0,Low Activity/Trial,Other,Alga,Surging in Entertainment,[2823081132600016],2823081132600016,1
USR338ns,False,False,False,16.82,11.63,14.23,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.0,0,2246400.0,0.5,1.0,Single-Tasker,Other,Virement,Surging in Other,[8364950573806945],8364950573806945,1
USR526MW,False,False,False,43.51,4.61,24.06,Normal,2,12,46,46.0,98,-0.3215217391304313,-1.6738775510204067,1887.03,356.22,0,345600.0,0.37,36.0,Low Activity/Trial,Other,Salaire,Surging in Entertainment,[7933048680356660],7933048680356660,1
USR667ih,True,False,False,55.58,4.62,30.1,Normal,2,12,46,46.0,98,-3.2152173913043645,-16.73877551020411,18870.3,16537.8,0,345600.0,0.37,36.0,Low Activity/Trial,Other,Lon-Udbetaling,Surging in Entertainment,[1375306207803502],1375306207803502,1
USR310Mk,True,False,False,52.8,5.7,29.25,Normal,1,1,2,2.0,2,2000.0,2000.0,2000.0,130000.0,0,2246400.0,1.0,2.0,Single-Tasker,Other,Overforsel,Surging in Other,[3957989470967012],3957989470967012,1
USR235aH,True,True,True,56.73,95.65,76.19,High,1,1,1,1.0,26,5000.0,4663.461538461538,5000.0,221250.0,0,345600.0,0.15,4.0,Single-Tasker,Finance,Amazon Salary,Surging in Finance,[1798168692540359],1798168692540359,1
USR218kF,False,False,False,18.84,1.98,10.41,Normal,1,2,5,5.0,53,-5.0,-0.5094339622641509,100.0,4973.0,0,29808000.0,0.09,5.0,Consistent Weekly,Transportation,Uber,Surging in Transportation,[8176258203260627],8176258203260627,1
USR900TT,False,False,False,19.53,11.67,15.6,Normal,1,1,2,2.0,2,230.0,230.0,230.0,14950.0,0,2246400.0,0.5,1.0,Single-Tasker,Other,Spaarrekening Overboeking,Surging in Other,[3245077093990702],3245077093990702,1
USR978oc,False,False,False,43.46,6.02,24.74,Normal,2,11,44,44.0,98,2.102954545454548,-0.5092857142857189,2111.95,4605.33,0,345600.0,0.29,28.0,Low Activity/Trial,Other,Salaris,Surging in Entertainment,[8923284005861578],8923284005861578,1
USR841fP,False,False,False,18.42,11.66,15.04,Normal,1,1,2,2.0,2,200.0,200.0,200.0,14350.74,0,2246400.0,0.5,1.0,Single-Tasker,Other,Giroconto,Surging in Other,[7844477604262651],7844477604262651,1
USR526Ci,False,False,False,37.65,6.21,21.93,Normal,2,12,46,46.0,98,-0.3215217391304364,-1.641224489795921,1887.03,1813.76,0,345600.0,0.33,32.0,Low Activity/Trial,Shopping,Stipendio,Surging in Entertainment,[9917427141037396],9917427141037396,1
USR257qy,False,False,False,39.18,6.23,22.7,Normal,2,12,46,46.0,98,-0.3215217391304314,-1.6738775510204091,1887.03,3024.46,0,345600.0,0.35,34.0,Low Activity/Trial,Other,Nomina,Surging in Shopping,[670339298401581],670339298401581,1
USR748ZE,False,False,False,17.48,11.63,14.56,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13078.0,0,2246400.0,0.5,1.0,Single-Tasker,Finance,Transferencia,Surging in Finance,[1419519482145888],1419519482145888,1
USR755DK,False,False,False,19.53,11.67,15.6,Normal,1,1,2,2.0,2,230.0,230.0,230.0,14950.0,0,2246400.0,0.5,1.0,Single-Tasker,Other,Taupymo Pervedimas,Surging in Other,[7054344875302522],7054344875302522,1
USR495mL,False,False,False,40.72,6.05,23.38,Normal,2,11,44,44.0,98,2.1574999999999886,-0.4841836734693904,2111.95,4761.33,0,345600.0,0.32,31.0,Low Activity/Trial,Other,Atlyginimas,Surging in Groceries,[78958334436308],78958334436308,1
USR170FQ,False,False,False,43.03,1.49,22.26,Normal,1,1,2,2.0,2,1000.0,1000.0,1000.0,65000.0,0,2246400.0,1.0,2.0,Single-Tasker,Other,Przelew Na Konto Oszczednosciowe,Surging in Other,[4099662377712878],4099662377712878,1
USR614yH,True,False,False,54.17,6.08,30.13,Normal,2,11,43,43.0,98,14.507906976744176,-0.7769387755102026,9467.02,34234.89,0,345600.0,0.32,31.0,Low Activity/Trial,Other,Wynagrodzenie,Surging in Groceries,[7577161117778093],7577161117778093,1
USR885po,False,False,False,16.82,11.63,14.23,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.0,0,2246400.0,0.5,1.0,Single-Tasker,Finance,Savings Transfer,Surging in Finance,[1222787317676291],1222787317676291,1
USR733gw,False,False,False,42.54,6.02,24.28,Normal,2,11,44,44.0,98,2.0306818181818174,-0.3388775510204086,1887.03,2105.34,0,345600.0,0.3,29.0,Low Activity/Trial,Finance,Salary,Surging in Groceries,[9650043164794435],9650043164794435,1
USR329uU,True,False,False,60.19,6.35,33.27,Normal,2,12,46,46.0,98,18.523913043478245,5.863265306122513,19870.300000000003,48472.2,0,345600.0,0.33,32.0,Low Activity/Trial,Other,Lonnsbetaling,Surging in Entertainment,[1076803272100074],1076803272100074,1
USR747HD,False,True,False,41.0,61.32,51.16,Normal,1,1,2,2.0,2,2000.0,2000.0,2000.0,130000.0,0,2246400.0,0.5,1.0,Single-Tasker,Other,Overforing,Surging in Other,[2924061196412639],2924061196412639,1
USR831lM,False,False,False,34.69,0.46,17.57,Normal,1,1,2,2.0,2,200.0,200.0,200.0,13000.0,0,2246400.0,1.0,2.0,Single-Tasker,Finance,Transferencia,Surging in Finance,[5465886220234366],5465886220234366,1
USR493ow,True,False,False,45.15,6.03,25.59,Normal,2,11,43,43.0,98,1.7483720930232574,-2.078061224489796,1887.03,3544.05,0,345600.0,0.35,34.0,Low Activity/Trial,Other,Salario,Surging in Finance,[4177499693018418],4177499693018418,1
